Código AMIE|Nombre de la Institución Educativa|Código División Política Administrativa Provincia|Provincia|Código División Política Administrativa  Cantón|Cantón|Código División Política Administrativa  Parroquia|Parroquia|Zona Administrativa|Denominación del Distrito|Código de Distrito|Código de Circuito Educativo|Sostenimiento|Régimen Escolar|Jurisdicción|Tipo de Educación|Modalidad|Jornada|Nivel|Etnia|Acceso (terrestre/ aéreo/fluvial)|Número de estudiantes|Número de docentes|Estado|
02H00522|EEB ECUADOR NRO 123|2|BOLIVAR|205|SAN MIGUEL|20550|SAN MIGUEL|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C04_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|49|3|Activa|
02H00524|EEB GENERAL JULIO ANDRADE|2|BOLIVAR|205|SAN MIGUEL|20550|SAN MIGUEL|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C04_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|44|3|Activa|
02H00525|EEB NIETO CABALLERO|2|BOLIVAR|205|SAN MIGUEL|20550|SAN MIGUEL|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C04_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|47|3|Activa|
02H00526|EEB GUSTAVO CHAVEZ RODRIGUEZ|2|BOLIVAR|205|SAN MIGUEL|20550|SAN MIGUEL|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C04_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|26|3|Activa|
02H00528|EEB ALEJANDRO HUMBOLDT|2|BOLIVAR|205|SAN MIGUEL|20550|SAN MIGUEL|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C04_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|28|2|Activa|
02H00583|ANGEL CELIO MONTENEGRO|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|31|2|Activa|
02H00585|HERMANO MIGUEL|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|33|2|Activa|
02H00587|EEB GARCIA MORENO|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|370|19|Activa|
02H00588|INSTITUTO TECNOLOGICO SUPERIOR SAN PABLO DE ATENAS|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|334|28|Activa|
02H00589|EEB JUAN PIO DE MORA|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|51|5|Activa|
02H00590|EEB DR FACUNDO VELA|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|25|2|Activa|
02H00591|EEB ELOY ALFARO|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|185|13|Activa|
02H00593|EEB DR JAIME CHAVES RAMIREZ|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|15|2|Activa|
02H00594|CEBJA SAN PABLO|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Nocturna|Alfabetización P.P|Mestiza|Terrestre|26|1|Activa|
02H00596|CEBJA NUEVA ESPERANZA|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|20|1|Activa|
02H00597|EEB RIOFRIO 110|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|33|5|Activa|
02H00598|EEB HIDEYO NOGUCHI|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|21|2|Activa|
02H00599|EEB QUITO|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|129|14|Activa|
02H00601|CEBJA ALUSANA|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|24|1|Activa|
02H00756|CENTRO DE FORMACIÓN ARTESANAL SAN PABLO|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica y Artesanal P.P|Mestiza|Terrestre|19|5|Activa|
02H00836|CEBJA MORASPAMBA|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|25|1|Activa|
02B00118|MONS. LEONIDAS PROAÑO|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Bilingüe|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|126|10|Activa|
02H00586|CEI CESAR AUGUSTO CHAVES GAVILANEZ|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Inicial|Mestiza|Terrestre|25|2|Activa|
02H00519|EEB SERGIO ALEJANDRO CHAVEZ|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|21|2|Activa|
02H00751|UNIDAD EDUCATIVA  A DISTANCIA DE BOLIVAR EXT SAN PABLO|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscomisional|SIERRA|Hispana|Popular Permanente|A Distancia|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|172|11|Activa|
02H00566|JOSE CUERO CAICEDO|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|31|4|Activa|
02H00763|CEBJA LA SOLEDAD|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Nocturna|Alfabetización P.P|Mestiza|Terrestre|20|1|Activa|
02H00819|CEBJA PUCARA|2|BOLIVAR|205|SAN MIGUEL|20554|SAN PABLO (SAN PABLO DE ATENAS)|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C05|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|20|1|Activa|
02H00604|CEBJA SANTIAGO|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Nocturna|Alfabetización P.P|Mestiza|Terrestre|31|1|Activa|
02H00605|EEB MAYOR LUIS BENIGNO GALLEGOS|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Indígena|Terrestre|24|2|Activa|
02H00609|CEI ELIAS POVEDA MESTANZA|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Inicial|Mestiza|Terrestre|8|1|Activa|
02H00610|EEB 24 DE OCTUBRE|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|81|7|Activa|
02H00611|EEB JUAN SALINAS|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|19|3|Activa|
02H00612|EEB TEODORO WOLF|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|82|7|Activa|
02H00614|EEB ALBERTO DAVILA LOPEZ|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Indígena|Terrestre|45|3|Activa|
02H00615|EEB JUAN LEON MERA|2|BOLIVAR|205|SAN MIGUEL|20556|SAN VICENTE|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|103|12|Activa|
02H00616|EEB LUIS AURELIO GONZALEZ|2|BOLIVAR|205|SAN MIGUEL|20556|SAN VICENTE|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|63|7|Activa|
02H00617|CEI CASITA DE FANTASIAS|2|BOLIVAR|205|SAN MIGUEL|20556|SAN VICENTE|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Inicial|Mestiza|Terrestre|9|1|Activa|
02B00099|LAZARO CONDO|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Bilingüe|Educación regular|Presencial|Matutina|Educación Básica|Indígena|Terrestre|3|1|Activa|
02H00613|TECNICO AGROPECUARIO SANTIAGO|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|72|13|Activa|
02H00608|EEB LUIS FELIPE BORJA|2|BOLIVAR|205|SAN MIGUEL|20556|SAN VICENTE|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|27|3|Activa|
02H00680|CEBJA ARRAYANLOMA|2|BOLIVAR|205|SAN MIGUEL|20556|SAN VICENTE|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|20|1|Activa|
02H00762|CEBJA LIZO CHICO|2|BOLIVAR|205|SAN MIGUEL|20556|SAN VICENTE|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|20|1|Activa|
06B00334|ABOGADO JAIME HURTADO GONZALEZ|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscal|SIERRA|Bilingüe|Educación regular|Presencial|Matutina|Educación Básica|Indígena|Terrestre|36|2|Activa|
02H00728|UNIDAD EDUCATIVA A DISTANCIA DE BOLIVAR EXTENSIONSANTA ROSA DE TOTORAS|2|BOLIVAR|205|SAN MIGUEL|20555|SANTIAGO|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C06|Fiscomisional|SIERRA|Hispana|Popular Permanente|A Distancia|Matutina|Educación Básica y Bachillerato|Indígena|Terrestre|50|4|Activa|
02H00551|ESTHER RIVADENEIRA|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Inicial|Mestiza|Terrestre|14|1|Activa|
02H00552|MANUEL J  CALLE|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|137|7|Activa|
02H00532|LA FLORIDA|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|16|1|Activa|
02H00533|SAGRADO CORAZON DE JESUS|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|12|1|Activa|
02H00534|SAN MIGUEL ARCANGEL|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|18|1|Activa|
02H00535|SAN FERNANDO|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|21|1|Activa|
02H00537|MIXTA PANAMA|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|27|3|Activa|
02H00538|ANGEL EUDORO SEGURA CARRERA|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|21|1|Activa|
02H00540|CARMEN SUCRE|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|8|1|Activa|
02H00541|MANUEL D ESCORZA|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|13|1|Activa|
02H00542|DR. MANUEL BADILLO VILLAGOMEZ|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|7|1|Activa|
02H00544|REPUBLICA DEL JAPON|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|17|1|Activa|
02H00545|AYACUCHO|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|22|2|Activa|
02H00546|CARLOS CHÁVEZ GUERRERO|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|33|2|Activa|
02H00547|CENTRO DE FORMACION ARTESANAL BALSAPAMBA|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Popular Permanente|Presencial|Vespertina|Educación Básica|Mestiza|Terrestre|56|4|Activa|
02H00548|ESCUELA CORONEL MIGUEL VARGAS|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|19|1|Activa|
02H00549|ESCUELA FISCAL MIXTA 27 DE FEBRERO|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|13|1|Activa|
02H00543|OCHO DE NOVIEMBRE|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|183|13|Activa|
02H00550|MANABI|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|8|1|Activa|
02H00688|JOSé MARíA DE LA PARED|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|8|1|Activa|
02H00809|UNIDAD EDUCATIVA PARTICULAR A DISTANCIA  DR EUGENIO ESPEJO|2|BOLIVAR|205|SAN MIGUEL|20551|BALSAPAMBA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_a|Particular|SIERRA|Hispana|Popular Permanente|A Distancia|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|55|7|Activa|
02H00553|12 DE FEBRERO|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|1|1|Activa|
02H00554|ESCUELA 10 DE NOVIEMBRE|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|87|9|Activa|
02H00555|JARDIN EVARISTO GARCIA|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|11|1|Activa|
02H00556|PADRE MARCIAL YANEZ|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|13|1|Activa|
02H00558|FLOR MARIA INFANTE|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|67|3|Activa|
02H00561|O.E.A|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|27|2|Activa|
02H00562|SEIS DE AGOSTO|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|8|1|Activa|
02H00563|DOLORES DE GALINDO|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|30|3|Activa|
02H00564|JOSEFINA BARBA|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|54|6|Activa|
02H00565|CEI BLANCA NIEVES|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Inicial|Mestiza|Terrestre|6|1|Activa|
02H00567|EEB HERIBERTO GONZALEZ|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|42|3|Activa|
02H00575|CAPITAN CHIRIBOGA|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|10|1|Activa|
02H00580|MIGUEL DE CERVANTES|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|9|1|Activa|
02H00584|13 DE ABRIL|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|40|2|Activa|
02H00557|COLEGIO NACIONAL CAMINO REAL|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|Terrestre|106|14|Activa|
02H00559|RIO COCA|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|23|1|Activa|
02H00560|CAMINO REAL|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|4|1|Activa|
02H00578|VENEZUELA|2|BOLIVAR|205|SAN MIGUEL|20552|BILOVAN|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_b|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|4|1|Activa|
02H00570|ESCUELA FISCAL MIXTA CARMEN INZUA DE MUÑOZ|2|BOLIVAR|205|SAN MIGUEL|20553|REGULO DE MORA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_c|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|82|7|Activa|
02H00571|CAMINITO DE LUZ|2|BOLIVAR|205|SAN MIGUEL|20553|REGULO DE MORA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_c|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|9|1|Activa|
02H00573|ESCUELA CORONEL JOSE MANUEL VELA|2|BOLIVAR|205|SAN MIGUEL|20553|REGULO DE MORA|Zona 5|SAN MIGUEL – CHIMBO|02D03|02D03C07_c|Fiscal|SIERRA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|15|2|Activa|
